8e-07, 0.970232
7.992e-07, 0.970237
7.98402e-07, 0.970241
7.97605e-07, 0.970243
7.9681e-07, 0.970242
7.96016e-07, 0.970239
7.95224e-07, 0.970232
7.94433e-07, 0.970223
7.93644e-07, 0.970211
7.92857e-07, 0.970196
7.92071e-07, 0.970179
7.91287e-07, 0.970161
7.90504e-07, 0.970141
7.89723e-07, 0.970121
7.88944e-07, 0.970101
7.88166e-07, 0.970083
7.87389e-07, 0.970066
7.86614e-07, 0.970051
7.85841e-07, 0.970039
7.85069e-07, 0.970031
7.84298e-07, 0.970026
7.83529e-07, 0.970024
7.82762e-07, 0.970026
7.81996e-07, 0.970031
7.81232e-07, 0.970039
7.80469e-07, 0.97005
7.79707e-07, 0.970062
7.78947e-07, 0.970075
7.78189e-07, 0.970089
7.77432e-07, 0.970102
7.76676e-07, 0.970114
7.75922e-07, 0.970124
7.7517e-07, 0.970131
7.74419e-07, 0.970135
7.73669e-07, 0.970135
7.72921e-07, 0.970132
7.72174e-07, 0.970125
7.71429e-07, 0.970114
7.70685e-07, 0.9701
7.69942e-07, 0.970084
7.69201e-07, 0.970064
7.68462e-07, 0.970044
7.67723e-07, 0.970022
7.66987e-07, 0.970001
7.66251e-07, 0.96998
7.65517e-07, 0.969961
7.64785e-07, 0.969943
7.64054e-07, 0.969929
7.63324e-07, 0.969918
7.62595e-07, 0.96991
7.61868e-07, 0.969905
7.61143e-07, 0.969904
7.60419e-07, 0.969906
7.59696e-07, 0.96991
7.58974e-07, 0.969916
7.58254e-07, 0.969924
7.57536e-07, 0.969933
7.56818e-07, 0.969942
7.56102e-07, 0.96995
7.55388e-07, 0.969957
7.54674e-07, 0.969962
7.53962e-07, 0.969965
7.53252e-07, 0.969965
7.52542e-07, 0.969963
7.51834e-07, 0.969957
7.51128e-07, 0.969949
7.50423e-07, 0.969939
7.49719e-07, 0.969927
7.49016e-07, 0.969913
7.48315e-07, 0.969898
7.47615e-07, 0.969883
7.46916e-07, 0.969869
7.46218e-07, 0.969855
7.45522e-07, 0.969843
7.44828e-07, 0.969833
7.44134e-07, 0.969826
7.43442e-07, 0.969821
7.42751e-07, 0.969819
7.42061e-07, 0.969819
7.41373e-07, 0.969821
7.40686e-07, 0.969826
7.4e-07, 0.969831
7.39315e-07, 0.969838
7.38632e-07, 0.969844
7.3795e-07, 0.96985
7.37269e-07, 0.969855
7.3659e-07, 0.969858
7.35912e-07, 0.969858
7.35235e-07, 0.969856
7.34559e-07, 0.96985
7.33884e-07, 0.969841
7.33211e-07, 0.969829
7.32539e-07, 0.969815
7.31868e-07, 0.969797
7.31199e-07, 0.969778
7.3053e-07, 0.969758
7.29863e-07, 0.969737
7.29197e-07, 0.969716
7.28532e-07, 0.969697
7.27869e-07, 0.96968
7.27207e-07, 0.969665
7.26545e-07, 0.969654
7.25886e-07, 0.969647
7.25227e-07, 0.969643
7.24569e-07, 0.969644
7.23913e-07, 0.969648
7.23258e-07, 0.969656
7.22604e-07, 0.969667
7.21951e-07, 0.96968
7.213e-07, 0.969695
7.20649e-07, 0.969711
7.2e-07, 0.969726
7.19352e-07, 0.96974
7.18705e-07, 0.969752
7.18059e-07, 0.969761
7.17415e-07, 0.969766
7.16771e-07, 0.969767
7.16129e-07, 0.969764
7.15488e-07, 0.969756
7.14848e-07, 0.969743
7.14209e-07, 0.969727
7.13571e-07, 0.969706
7.12935e-07, 0.969683
7.12299e-07, 0.969658
7.11665e-07, 0.969631
7.11032e-07, 0.969604
7.104e-07, 0.969578
7.09769e-07, 0.969554
7.09139e-07, 0.969532
7.08511e-07, 0.969514
7.07883e-07, 0.9695
7.07257e-07, 0.969491
7.06631e-07, 0.969486
7.06007e-07, 0.969485
7.05384e-07, 0.969489
7.04762e-07, 0.969497
7.04141e-07, 0.969508
7.03521e-07, 0.969521
7.02902e-07, 0.969535
7.02285e-07, 0.96955
7.01668e-07, 0.969565
7.01053e-07, 0.969578
7.00438e-07, 0.969588
6.99825e-07, 0.969595
6.99213e-07, 0.969599
6.98601e-07, 0.969599
6.97991e-07, 0.969594
6.97382e-07, 0.969586
6.96774e-07, 0.969573
6.96167e-07, 0.969558
6.95561e-07, 0.969539
6.94957e-07, 0.969519
6.94353e-07, 0.969498
6.9375e-07, 0.969477
6.93148e-07, 0.969456
6.92548e-07, 0.969438
6.91948e-07, 0.969421
6.91349e-07, 0.969408
6.90752e-07, 0.969398
6.90155e-07, 0.969391
6.8956e-07, 0.969388
6.88966e-07, 0.969389
6.88372e-07, 0.969393
6.8778e-07, 0.969399
6.87188e-07, 0.969407
6.86598e-07, 0.969417
6.86009e-07, 0.969426
6.8542e-07, 0.969434
6.84833e-07, 0.969441
6.84247e-07, 0.969446
6.83661e-07, 0.969448
6.83077e-07, 0.969446
6.82494e-07, 0.96944
6.81911e-07, 0.969431
6.8133e-07, 0.969418
6.8075e-07, 0.969401
6.8017e-07, 0.969382
6.79592e-07, 0.969361
6.79014e-07, 0.969339
6.78438e-07, 0.969316
6.77863e-07, 0.969294
6.77288e-07, 0.969274
6.76715e-07, 0.969257
6.76142e-07, 0.969243
6.75571e-07, 0.969233
6.75e-07, 0.969227
6.7443e-07, 0.969226
6.73862e-07, 0.969229
6.73294e-07, 0.969237
6.72727e-07, 0.969248
6.72161e-07, 0.969262
6.71597e-07, 0.969278
6.71033e-07, 0.969295
6.7047e-07, 0.969312
6.69908e-07, 0.969327
6.69347e-07, 0.96934
6.68787e-07, 0.96935
6.68227e-07, 0.969355
6.67669e-07, 0.969355
6.67112e-07, 0.969351
6.66555e-07, 0.969341
6.66e-07, 0.969325
6.65445e-07, 0.969305
6.64892e-07, 0.969281
6.64339e-07, 0.969253
6.63787e-07, 0.969223
6.63237e-07, 0.969192
6.62687e-07, 0.969161
6.62138e-07, 0.969132
6.61589e-07, 0.969105
6.61042e-07, 0.969081
6.60496e-07, 0.969062
6.5995e-07, 0.969048
6.59406e-07, 0.96904
6.58862e-07, 0.969037
6.5832e-07, 0.96904
6.57778e-07, 0.969048
6.57237e-07, 0.969061
6.56697e-07, 0.969077
6.56158e-07, 0.969096
6.55619e-07, 0.969116
6.55082e-07, 0.969136
6.54545e-07, 0.969155
6.5401e-07, 0.969171
6.53475e-07, 0.969184
6.52941e-07, 0.969193
6.52408e-07, 0.969197
6.51876e-07, 0.969195
6.51345e-07, 0.969188
6.50814e-07, 0.969176
6.50285e-07, 0.969159
6.49756e-07, 0.969137
6.49228e-07, 0.969112
6.48701e-07, 0.969085
6.48175e-07, 0.969057
6.4765e-07, 0.969028
6.47126e-07, 0.969001
6.46602e-07, 0.968977
6.46079e-07, 0.968956
6.45557e-07, 0.968939
6.45036e-07, 0.968927
6.44516e-07, 0.968919
6.43997e-07, 0.968917
6.43478e-07, 0.968919
6.42961e-07, 0.968926
6.42444e-07, 0.968936
6.41928e-07, 0.968949
6.41413e-07, 0.968962
6.40898e-07, 0.968977
6.40385e-07, 0.96899
6.39872e-07, 0.969001
6.3936e-07, 0.969009
6.38849e-07, 0.969013
6.38339e-07, 0.969013
6.37829e-07, 0.969009
6.37321e-07, 0.968999
6.36813e-07, 0.968985
6.36306e-07, 0.968967
6.358e-07, 0.968945
6.35294e-07, 0.968921
6.3479e-07, 0.968895
6.34286e-07, 0.968869
6.33783e-07, 0.968844
6.33281e-07, 0.968821
6.32779e-07, 0.968801
6.32278e-07, 0.968785
6.31779e-07, 0.968774
6.3128e-07, 0.968767
6.30781e-07, 0.968766
6.30284e-07, 0.968771
6.29787e-07, 0.968779
6.29291e-07, 0.968792
6.28796e-07, 0.968808
6.28302e-07, 0.968826
6.27808e-07, 0.968845
6.27316e-07, 0.968863
6.26824e-07, 0.968879
6.26332e-07, 0.968892
6.25842e-07, 0.968901
6.25352e-07, 0.968904
6.24863e-07, 0.968902
6.24375e-07, 0.968894
6.23888e-07, 0.96888
6.23401e-07, 0.96886
6.22915e-07, 0.968834
6.2243e-07, 0.968805
6.21946e-07, 0.968772
6.21462e-07, 0.968738
6.20979e-07, 0.968703
6.20497e-07, 0.968669
6.20016e-07, 0.968638
6.19535e-07, 0.968611
6.19055e-07, 0.968588
6.18576e-07, 0.968572
6.18097e-07, 0.968561
6.1762e-07, 0.968558
6.17143e-07, 0.968561
6.16667e-07, 0.96857
6.16191e-07, 0.968585
6.15716e-07, 0.968604
6.15242e-07, 0.968627
6.14769e-07, 0.968651
6.14297e-07, 0.968675
6.13825e-07, 0.968698
6.13354e-07, 0.968719
6.12883e-07, 0.968735
6.12414e-07, 0.968747
6.11945e-07, 0.968752
6.11477e-07, 0.968751
6.11009e-07, 0.968743
6.10542e-07, 0.968729
6.10076e-07, 0.968708
6.09611e-07, 0.968682
6.09146e-07, 0.968652
6.08682e-07, 0.968619
6.08219e-07, 0.968584
6.07757e-07, 0.968549
6.07295e-07, 0.968516
6.06834e-07, 0.968485
6.06373e-07, 0.968459
6.05914e-07, 0.968438
6.05455e-07, 0.968422
6.04996e-07, 0.968413
6.04539e-07, 0.96841
6.04082e-07, 0.968413
6.03625e-07, 0.968422
6.0317e-07, 0.968435
6.02715e-07, 0.968452
